tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0354945,tvSpecial,Survivor: Men vs. Women Rumble in the Jungle,Survivor: Men vs. Women Rumble in the Jungle,0,2003,\N,\N,\N,5.6,51
tt0355159,tvSpecial,The 24th Annual Grammy Awards,The 24th Annual Grammy Awards,0,1982,\N,\N,Music,6.2,17
tt0355161,tvSpecial,The 33rd Annual Primetime Emmy Awards,The 33rd Annual Primetime Emmy Awards,0,1981,\N,\N,\N,8.3,72
tt0355163,tvSpecial,The 36th Annual Tony Awards,The 36th Annual Tony Awards,0,1982,\N,\N,\N,7.9,29
tt0355164,tvSpecial,39th Annual Golden Globe Awards,39th Annual Golden Globe Awards,0,1982,\N,\N,\N,5.6,76
tt0355187,tvSpecial,American Bandstand's 30th Anniversary Special,American Bandstand's 30th Anniversary Special,0,1981,\N,180,Music,6.2,34
tt0355188,tvSpecial,The American Movie Awards,The American Movie Awards,0,1980,\N,120,\N,5.8,40
tt0355189,tvSpecial,The 2nd American Movie Awards,The 2nd American Movie Awards,0,1982,\N,120,\N,3.8,20
tt0355272,tvSpecial,The Bob Hope Christmas Special,The Bob Hope Christmas Special,0,1981,\N,60,Comedy,6.5,17
tt0355273,tvSpecial,Bob Hope's All-Star Comedy Look at the Fall Season: It's Still Free and Worth It!,Bob Hope's All-Star Comedy Look at the Fall Season: It's Still Free and Worth It!,0,1981,\N,60,Comedy,6.4,246
tt0355289,tvSpecial,Brit Awards 1999,Brit Awards 1999,0,1999,\N,\N,Music,6.2,20
tt0355290,tvSpecial,Brit Awards 2000,Brit Awards 2000,0,2000,\N,\N,Music,5.0,19
tt0355291,tvSpecial,Brit Awards 2003,Brit Awards 2003,0,2003,\N,\N,Music,4.9,45
tt0355326,tvSpecial,Christmas at Sea World,Christmas at Sea World,0,1981,\N,60,Music,4.7,15
tt0355347,tvSpecial,Country Comes Home,Country Comes Home,0,1982,\N,120,Music,6.9,29
tt0355514,tvSpecial,WCW Halloween Havoc,Halloween Havoc,0,1992,\N,\N,\N,5.7,80
tt0355515,tvSpecial,Halloween Havoc,Halloween Havoc,0,1993,\N,180,\N,6.5,97
tt0355589,tvSpecial,The Rodney Dangerfield Show: It's Not Easy Bein' Me,The Rodney Dangerfield Show: It's Not Easy Bein' Me,0,1982,\N,60,Comedy,7.2,132
tt0355607,tvSpecial,Johnny Cash: Christmas in Scotland,Johnny Cash: Christmas in Scotland,0,1981,\N,60,Music,6.7,10
tt0355608,tvSpecial,Johnny Cash: Cowboy Heroes,Johnny Cash: Cowboy Heroes,0,1982,\N,60,Music,6.2,10
tt0355681,tvSpecial,The Laurence Olivier Awards 2003,The Laurence Olivier Awards 2003,0,2003,\N,\N,\N,6.6,19
tt0355689,tvSpecial,Lily for President?,Lily for President?,0,1982,\N,60,Comedy,7.2,43
tt0355706,tvSpecial,Lovesick,Lovesick,0,2001,\N,\N,"Reality-TV,Romance",8.8,55
tt0355825,tvSpecial,Night of 100 Stars,Night of 100 Stars,0,1982,\N,180,"Comedy,Family,Music",7.1,353
tt0355877,tvSpecial,Pavarotti & Friends,Pavarotti & Friends,0,1982,\N,60,Music,5.6,13
tt0355959,tvSpecial,Rod Stewart: Tonight He's Yours,Rod Stewart: Tonight He's Yours,0,1981,\N,90,Music,7.4,18
tt0356040,tvSpecial,Frank Sinatra: The Man and His Music,Frank Sinatra: The Man and His Music,0,1981,\N,60,Music,8.2,53
tt0356057,tvSpecial,A Special Anne Murray Christmas,A Special Anne Murray Christmas,0,1981,\N,60,Music,6.1,11
tt0356071,tvSpecial,Starrcade,Starrcade,0,1984,\N,179,"Action,Sport",5.7,139
tt0356072,tvSpecial,WCW/NWO Starrcade,WCW/NWO Starrcade,0,1998,\N,\N,Sport,5.4,86
tt0356073,tvSpecial,WCW Starrcade,WCW Starrcade,0,1999,\N,164,Sport,5.7,89
tt0356074,tvSpecial,World Championship Wrestling: Starrcade,World Championship Wrestling: Starrcade,0,2000,\N,170,Sport,5.3,70
tt0356076,tvSpecial,Steve Martin's Best Show Ever,Steve Martin's Best Show Ever,0,1981,\N,60,Comedy,7.0,161
tt0356183,tvSpecial,World Championship Wrestling: New Blood Rising,World Championship Wrestling: New Blood Rising,0,2000,\N,\N,Sport,4.9,63
tt0356190,tvSpecial,The Wayne Newton Special,The Wayne Newton Special,0,1982,\N,60,Music,7.2,25
tt0356316,tvSpecial,TV Land Awards: A Celebration of Classic TV,TV Land Awards: A Celebration of Classic TV,0,2003,\N,120,\N,6.8,89
tt0356319,tvSpecial,AAA When Worlds Collide,AAA When Worlds Collide,0,1994,\N,\N,Action,8.0,22
tt0356320,tvSpecial,AWA Superclash III,AWA Superclash III,0,1988,\N,\N,Sport,5.8,38
tt0356379,tvSpecial,An Audience with the Bee Gees,An Audience with the Bee Gees,0,1998,\N,95,"Comedy,Music",9.0,39
tt0356429,tvSpecial,Bodilprisen 2003,Bodilprisen 2003,0,2003,\N,119,\N,5.8,14
tt0356463,tvSpecial,Charlie's Angels: TV Tales,Charlie's Angels: TV Tales,0,2002,\N,120,Documentary,7.1,25
tt0356506,tvSpecial,Danish music awards 2001 - Forspil med Casper og Lasse,Danish music awards 2001 - Forspil med Casper og Lasse,0,2001,\N,\N,Music,6.4,11
tt0356548,tvSpecial,The Doris Mary Anne Kappelhoff Special,The Doris Mary Anne Kappelhoff Special,0,1971,\N,51,"Comedy,Music",7.0,116
tt0356567,tvSpecial,ECW Hardcore Heaven '97,ECW Hardcore Heaven '97,0,1997,\N,\N,Sport,7.4,69
tt0356593,tvSpecial,An Evening with the Dixie Chicks,An Evening with the Dixie Chicks,0,2002,\N,92,Music,7.8,108
tt0356693,tvSpecial,WCW Hog Wild,WCW Hog Wild,0,1996,\N,169,Sport,6.4,130
tt0356753,tvSpecial,Jack Benny's Birthday Special,Jack Benny's Birthday Special,0,1969,\N,60,Comedy,7.8,23
tt0356754,tvSpecial,Jack Benny's New Look,Jack Benny's New Look,0,1969,\N,60,"Comedy,Music",7.5,18
tt0356787,tvSpecial,The Kennedy Center Honors: A Celebration of the Performing Arts,The Kennedy Center Honors: A Celebration of the Performing Arts,0,1990,\N,\N,\N,6.5,109
tt0357259,tvSpecial,UWF Beach Brawl,UWF Beach Brawl,0,1991,\N,\N,Sport,5.6,15
tt0357300,tvSpecial,Halloween Havoc,Halloween Havoc,0,1997,\N,\N,Sport,6.7,116
tt0357303,tvSpecial,Walt Disney World Christmas Day Parade,Walt Disney World Christmas Day Parade,0,2002,\N,\N,"Family,Music",7.9,62
tt0357405,tvSpecial,The 45th Annual Grammy Awards,The 45th Annual Grammy Awards,0,2003,\N,\N,Music,5.5,85
tt0357502,tvSpecial,Bob Hope Comedy Special,Bob Hope Comedy Special,0,1963,\N,60,Comedy,9.3,21
tt0357805,tvSpecial,Irving Berlin's 100th Birthday Celebration,Irving Berlin's 100th Birthday Celebration,0,1988,\N,120,Music,8.6,41
tt0357837,tvSpecial,The Kerrang Awards,The Kerrang Awards,0,2002,\N,\N,\N,8.0,12
tt0357847,tvSpecial,LPWA Super Ladies Showdown,LPWA Super Ladies Showdown,0,1992,\N,\N,Sport,6.4,8
tt0357954,tvSpecial,Collision in Korea,Collision in Korea,0,1995,\N,\N,"Action,Sport",7.0,34
tt0358180,tvSpecial,Sunday Night Live,Sunday Night Live,0,1984,\N,90,"Comedy,Family,Music",7.0,99
tt0358282,tvSpecial,Where Have All the Children Gone,Where Have All the Children Gone,0,1980,\N,90,Family,6.1,19
tt0358368,tvSpecial,An Audience with Donny Osmond,An Audience with Donny Osmond,0,2002,\N,\N,Music,8.2,15
tt0358393,tvSpecial,"The Bill Cosby Special, or?","The Bill Cosby Special, or?",0,1971,\N,60,Comedy,4.3,11
tt0358422,tvSpecial,Comic Relief 2003: The Big Hair Do,Comic Relief 2003: The Big Hair Do,0,2003,\N,400,Comedy,5.8,179
tt0358603,tvSpecial,Muhammad Ali's 50th Birthday Celebration,Muhammad Ali's 50th Birthday Celebration,0,1992,\N,120,\N,7.4,53
tt0358630,tvSpecial,Paula Poundstone Goes to Harvard,Paula Poundstone Goes to Harvard,0,1996,\N,60,"Comedy,Documentary",8.5,16
tt0358649,tvSpecial,Pulp Comics: Margaret Cho,Pulp Comics: Margaret Cho,0,1998,\N,\N,Comedy,6.3,32
tt0358678,tvSpecial,Rolling Stones: Forty Licks World Tour Live at Madison Square Garden,Rolling Stones: Forty Licks World Tour Live at Madison Square Garden,0,2003,\N,120,Music,8.3,112
tt0358700,tvSpecial,Sisters in the Name of Love,Sisters in the Name of Love,0,1986,\N,60,Music,9.0,41
tt0358780,tvSpecial,Young Hollywood Awards,Young Hollywood Awards,0,2001,\N,\N,\N,4.2,108
tt0358906,tvSpecial,75 Years of the Academy Awards: An Unofficial History,75 Years of the Academy Awards: An Unofficial History,0,2003,\N,60,Documentary,7.3,38
tt0358908,tvSpecial,9th Annual Screen Actors Guild Awards,9th Annual Screen Actors Guild Awards,0,2003,\N,120,\N,6.4,46
tt0359057,tvSpecial,Cecilia Bartoli Sings Mozart,Cecilia Bartoli Sings Mozart,0,2002,\N,\N,Music,8.5,26
tt0359058,tvSpecial,Cecilia & Bryn at Glyndebourne,Cecilia & Bryn at Glyndebourne,0,1999,\N,89,"Documentary,Music",8.7,26
tt0359126,tvSpecial,Céline Dion: Opening Night Live Las Vegas,Céline Dion: Opening Night Live Las Vegas,0,2003,\N,60,Music,7.4,156
tt0359201,tvSpecial,ESPY Awards,ESPY Awards,0,2002,\N,90,Sport,6.0,40
tt0359348,tvSpecial,The Great Biker Build-Off,The Great Biker Build-Off,0,2002,\N,\N,Reality-TV,6.1,12
tt0360207,tvSpecial,Women in Film Crystal Awards,Women in Film Crystal Awards,0,1996,\N,\N,\N,5.0,25
tt0360252,tvSpecial,Celebrity Boot Camp,Celebrity Boot Camp,0,2002,\N,\N,Reality-TV,5.7,23
tt0360325,tvSpecial,The 15th Annual IFP/West Independent Spirit Awards,The 15th Annual IFP/West Independent Spirit Awards,0,2000,\N,\N,\N,6.9,24
tt0360334,tvSpecial,Academy of Country Music's 20th Anniversary Reunion,Academy of Country Music's 20th Anniversary Reunion,0,1986,\N,60,Music,6.9,12
tt0360392,tvSpecial,An Audience with Bob Monkhouse,An Audience with Bob Monkhouse,0,1994,\N,60,"Comedy,Documentary",7.4,51
tt0360582,tvSpecial,Freak Show 2003,Freak Show 2003,0,2003,\N,97,"Comedy,Music",4.0,11
tt0360767,tvSpecial,MTV Europe Music Awards 1997 Pre-Show,MTV Europe Music Awards 1997 Pre-Show,0,1997,\N,\N,Music,3.0,10
tt0360776,tvSpecial,Man vs. Beast,Man vs. Beast,0,2003,\N,60,"Game-Show,Reality-TV",7.5,56
tt0361012,tvSpecial,Sports Illustrated: Swimsuit '99,Sports Illustrated: Swimsuit '99,0,1999,\N,48,Reality-TV,7.4,37
tt0361271,tvSpecial,The 11th Annual American Music Awards,The American Music Awards,0,1984,\N,\N,Music,7.0,56
tt0361272,tvSpecial,The 18th Annual Stellar Gospel Music Awards Preshow,The 18th Annual Stellar Gospel Music Awards Preshow,0,2003,\N,120,Music,7.3,15
tt0361273,tvSpecial,The 19th Annual American Music Awards,The 19th Annual American Music Awards,0,1992,\N,120,Music,4.7,97
tt0361274,tvSpecial,First Annual Miss Dog Beauty Pageant,First Annual Miss Dog Beauty Pageant,0,2003,\N,\N,\N,7.3,15
tt0361300,tvSpecial,America's Loch Ness Monster,America's Loch Ness Monster,0,2003,\N,\N,\N,5.4,12
tt0361301,tvSpecial,American Ballet Theatre at the Met,American Ballet Theatre at the Met,0,1984,\N,101,Music,8.1,16
tt0361403,tvSpecial,Live in Concert: Bond,Bond: Live at the Royal Albert Hall,0,2003,\N,61,Music,8.5,73
tt0361510,tvSpecial,Diana Ross: Red Hot Rhythm and Blues,Diana Ross: Red Hot Rhythm and Blues,0,1987,\N,60,Music,8.5,42
tt0361589,tvSpecial,Eurobest,Eurobest,0,2003,\N,\N,"Family,Music",7.1,18
tt0361674,tvSpecial,Greenpieces,Greenpieces,0,1999,\N,30,"Comedy,Music,Short",4.5,49
tt0361688,tvSpecial,Halloween Havoc,Halloween Havoc,0,1994,\N,180,"Action,Sport",6.0,100
tt0361689,tvSpecial,WCW Halloween Havoc 1995,WCW Halloween Havoc 1995,0,1995,\N,180,"Action,Sport",5.3,136
tt0361690,tvSpecial,WCW Halloween Havoc,WCW Halloween Havoc,0,1996,\N,180,Sport,6.3,124
tt0361751,tvSpecial,US Poker Championship,US Poker Championship,0,2004,\N,\N,Sport,6.4,7
tt0362030,tvSpecial,The Pointer Sisters: Up All Nite,The Pointer Sisters: Up All Nite,0,1987,\N,60,Music,5.7,32
tt0362271,tvSpecial,Uptown Comedy Express,Uptown Comedy Express,0,1987,\N,60,Comedy,6.5,41
tt0362279,tvSpecial,The Vidiots,The Vidiots,0,1986,\N,\N,Comedy,6.9,9
tt0362296,tvSpecial,WWE Backlash,WWE Backlash,0,2003,\N,180,"Action,Sport",6.3,284
tt0362297,tvSpecial,WWF: The Wrestling Classic,WWF: The Wrestling Classic,0,1985,\N,146,"Action,Sport",6.0,219
tt0362300,tvSpecial,Ultimate Fan's Guide to Walt Disney World,Ultimate Fan's Guide to Walt Disney World,0,2004,\N,56,\N,8.4,34
tt0362316,tvSpecial,The World Comedy Tour: Melbourne 2003,The World Comedy Tour: Melbourne 2003,0,2003,\N,\N,Comedy,8.2,38
tt0362449,tvSpecial,Björk at the Royal Opera House,Björk at the Royal Opera House,0,2002,\N,42,Music,9.2,347
tt0362698,tvSpecial,WCW/NWO Halloween Havoc,WCW/NWO Halloween Havoc,0,1998,\N,171,Sport,5.9,142
tt0362824,tvSpecial,Lindsay Wagner: Another Side of Me,Lindsay Wagner: Another Side of Me,0,1977,\N,60,"Comedy,Family,Music",7.6,27
tt0362837,tvSpecial,MTV Europe Music Awards 1997: Nomination Special,MTV Europe Music Awards 1997: Nomination Special,0,1997,\N,\N,Music,5.0,12
tt0363398,tvSpecial,The 2nd Annual Women Rock! Girls and Guitars,The 2nd Annual Women Rock! Girls and Guitars,0,2001,\N,\N,Music,5.8,9
tt0363503,tvSpecial,Catch a Rising Star's 10th Anniversary,Catch a Rising Star's 10th Anniversary,0,1982,\N,66,Comedy,6.1,20
tt0363559,tvSpecial,Def Comedy Jam: All Stars Vol. 11,Def Comedy Jam: All Stars Vol. 11,0,1999,\N,\N,Comedy,7.1,41
tt0363560,tvSpecial,Def Comedy Jam: All Stars Vol. 12,Def Comedy Jam: All Stars Vol. 12,0,1999,\N,\N,Comedy,5.6,33
tt0363626,tvSpecial,Gala Tribute to Tchaikovsky,Gala Tribute to Tchaikovsky,0,1993,\N,\N,Music,7.9,9
tt0363631,tvSpecial,The Garry Shandling Show: 25th Anniversary Special,The Garry Shandling Show: 25th Anniversary Special,0,1986,\N,60,Comedy,7.8,160
tt0363670,tvSpecial,Henry Fonda and the Family,Henry Fonda and the Family,0,1962,\N,60,Family,7.6,26
tt0363782,tvSpecial,1985 MTV Video Music Awards,1985 MTV Video Music Awards,0,1985,\N,\N,Music,6.8,55
tt0364036,tvSpecial,Super Bowl XXXVII Halftime Show,Super Bowl XXXVII Halftime Show,0,2003,\N,\N,\N,4.5,41
tt0364116,tvSpecial,What Not to Wear on the Red Carpet,What Not to Wear on the Red Carpet,0,2003,\N,60,Documentary,6.6,56
tt0364195,tvSpecial,ABC 50th Anniversary Blooper Celebration,ABC 50th Anniversary Blooper Celebration,0,2003,\N,60,\N,7.1,22
tt0364479,tvSpecial,The Lily Tomlin Special,The Lily Tomlin Special,0,1975,\N,60,Comedy,7.7,32
tt0364576,tvSpecial,Outrageous Celebrity Look-Alike Behavior: Caught on Tape,Outrageous Celebrity Look-Alike Behavior: Caught on Tape,0,2003,\N,\N,Reality-TV,7.2,11
tt0364613,tvSpecial,Prinsesse Alexandra og verdens børn,Prinsesse Alexandra og verdens børn,0,2003,\N,58,Documentary,6.2,7
tt0364913,tvSpecial,2003 MTV Movie Awards,2003 MTV Movie Awards,0,2003,\N,130,News,5.9,684
tt0364916,tvSpecial,The 59th Annual Golden Globe Awards,The 59th Annual Golden Globe Awards,0,2002,\N,\N,Documentary,6.2,333
tt0365019,tvSpecial,Benjamin Britten: War Requiem,Benjamin Britten: War Requiem,0,1993,\N,\N,Music,7.3,7
tt0365038,tvSpecial,Cecilia Bartoli Sings Haydn,Cecilia Bartoli Sings Haydn,0,2001,\N,100,Music,8.4,22
tt0365156,tvSpecial,Ellen DeGeneres: Here and Now,Ellen DeGeneres: Here and Now,0,2003,\N,60,"Comedy,Documentary",7.6,1617
tt0365247,tvSpecial,Magnavox Presents Frank Sinatra,Magnavox Presents Frank Sinatra,0,1973,\N,60,"Documentary,Music",8.1,90
tt0365300,tvSpecial,Handel: Messiah,Handel: Messiah,0,1992,\N,33,"Documentary,Music",6.8,17
tt0365377,tvSpecial,Jean-Michel Jarre Destination Docklands,Jean-Michel Jarre Destination Docklands,0,1988,\N,53,Music,8.3,56
tt0365439,tvSpecial,Lifetime's Achievement Awards: Women Changing the World,Lifetime's Achievement Awards: Women Changing the World,0,2003,\N,\N,\N,9.1,137
tt0365460,tvSpecial,MTV Icon: Metallica,MTV Icon: Metallica,0,2003,\N,90,"Documentary,Music",7.2,467
tt0365509,tvSpecial,The Miss Teen USA Pageant,The Miss Teen USA Pageant,0,2002,\N,\N,"Family,Reality-TV",6.3,16
tt0365689,tvSpecial,Richard Rodgers: Some Enchanted Evening,Richard Rodgers: Some Enchanted Evening,0,2002,\N,80,"Documentary,Music",8.2,55
tt0365817,tvSpecial,TV's Funniest Game Show Moments,TV's Funniest Game Show Moments,0,1984,\N,60,"Comedy,Game-Show",3.8,126
tt0365904,tvSpecial,WCW/NWO World War 3,WCW/NWO World War 3,0,1998,\N,162,"Action,Sport",6.1,97
tt0365905,tvSpecial,WWE Judgment Day,WWE Judgment Day,0,2003,\N,180,Sport,6.2,263
tt0366128,tvSpecial,20th NAACP Image Awards,20th NAACP Image Awards,0,1988,\N,120,\N,3.7,66
tt0366130,tvSpecial,The 32nd Annual Juno Awards,The 32nd Annual Juno Awards,0,2003,\N,\N,Music,3.8,23
tt0366160,tvSpecial,Alright on the Night's All Star Special,Alright on the Night's All Star Special,0,2003,\N,60,Comedy,7.0,8
tt0366448,tvSpecial,Firesign Theatre: Weirdly Cool,Firesign Theatre: Weirdly Cool,0,2001,\N,\N,Comedy,7.7,18
tt0366580,tvSpecial,Hjælp krigens ofre,Hjælp krigens ofre,0,2003,\N,120,Music,4.9,10
tt0366624,tvSpecial,It'll Be Alright on the Night 16,It'll Be Alright on the Night 16,0,2003,\N,60,Comedy,7.6,5
tt0366705,tvSpecial,Latinos locos,Latinos locos,0,2003,\N,58,"Comedy,Documentary",5.3,10
tt0366764,tvSpecial,Melbourne International Comedy Festival Gala,Melbourne International Comedy Festival Gala,0,2003,\N,\N,Comedy,7.8,11
tt0366785,tvSpecial,Môningu Musume. tokuban: 13-nin-gakari no Kurisumasu,Môningu Musume. tokuban: 13-nin-gakari no Kurisumasu,0,2001,\N,114,\N,9.3,25
tt0366855,tvSpecial,The Orange British Academy Film Awards,The Orange British Academy Film Awards,0,2003,\N,\N,Family,6.8,63
tt0366904,tvSpecial,Pink Floyd Live in Venice,Pink Floyd Live in Venice,0,1989,\N,90,"Documentary,Music",8.1,298
tt0366969,tvSpecial,The Road to Miss America,The Road to Miss America,0,2000,\N,50,Documentary,7.3,10
tt0367460,tvSpecial,The 7th Annual Soul Train Music Awards,The 7th Annual Soul Train Music Awards,0,1993,\N,120,Music,5.7,41
tt0367523,tvSpecial,The BAFTA TV Awards 2003,The BAFTA TV Awards 2003,0,2003,\N,128,\N,7.0,22
tt0367541,tvSpecial,"Beverly Hills, 90210: 10-Year High School Reunion","Beverly Hills, 90210: 10-Year High School Reunion",0,2003,\N,\N,Documentary,7.0,101
tt0367711,tvSpecial,Eurovision Song Contest: Latvia 2003,Eurovision Song Contest: Latvia 2003,0,2003,\N,246,"Family,Music",6.8,197
tt0367899,tvSpecial,Jack Benny's 20th Anniversary TV Special,Jack Benny's 20th Anniversary TV Special,0,1970,\N,60,Comedy,9.1,37
tt0368046,tvSpecial,Most Outrageous Live TV Moments,Most Outrageous Live TV Moments,0,2003,\N,60,Comedy,8.1,22
tt0368127,tvSpecial,Pat Benatar: Summer Vacation,Pat Benatar: Summer Vacation,0,2002,\N,92,"Documentary,Music",8.2,18
tt0368165,tvSpecial,A Prayer for America: Yankee Stadium Memorial,A Prayer for America: Yankee Stadium Memorial,0,2001,\N,\N,Music,8.5,48
tt0368399,tvSpecial,VH1 Divas Duets,VH1 Divas Duets,0,2003,\N,\N,"Documentary,Music",6.0,47
tt0368585,tvSpecial,WWE Bad Blood,WWE Bad Blood,0,2003,\N,\N,"Action,Sport",6.3,230
tt0368635,tvSpecial,Cell Dogs,Cell Dogs,0,2005,\N,\N,\N,9.6,11
tt0368647,tvSpecial,Cirque du Soleil: Varekai,Cirque du Soleil: Varekai,0,2003,\N,110,"Family,Fantasy,Music",7.9,567
tt0368850,tvSpecial,MTV Fifth Annual Rock n' Jock Softball Challenge,MTV Fifth Annual Rock n' Jock Softball Challenge,0,1994,\N,\N,Sport,7.2,13
tt0368866,tvSpecial,Miss USA,Miss USA,0,2003,\N,\N,"Family,Reality-TV",6.5,27
tt0369200,tvSpecial,AFI's 100 Years... 100 Heroes & Villains,AFI's 100 Years... 100 Heroes & Villains,0,2003,\N,\N,Documentary,7.3,269
tt0369319,tvSpecial,The Celebrity Look-Alike Show,The Celebrity Look-Alike Show,0,2003,\N,\N,\N,5.7,8
tt0369653,tvSpecial,Langt fra Las Vegas - om Klaus Bondam,Langt fra Las Vegas - om Klaus Bondam,0,2002,\N,\N,Documentary,7.3,11
tt0369654,tvSpecial,Langt fra Las Vegas - om Lars Hjortshøj,Langt fra Las Vegas - om Lars Hjortshøj,0,2002,\N,\N,Documentary,7.5,11
tt0369655,tvSpecial,Langt fra Las Vegas - om Sofie Stougaard,Langt fra Las Vegas - om Sofie Stougaard,0,2002,\N,\N,Documentary,6.7,8
tt0369676,tvSpecial,MTV Europe Music Awards 99,MTV Europe Music Awards 99,0,1999,\N,\N,Music,5.4,31
tt0369677,tvSpecial,Seventh Annual Rock N' Jock Softball Challenge,Seventh Annual Rock N' Jock Softball Challenge,0,1996,\N,\N,Sport,7.2,7
tt0369731,tvSpecial,Miss Universe Pageant,Miss Universe Pageant,0,2003,\N,120,"Family,Reality-TV",4.1,112
tt0369882,tvSpecial,Red Skelton: A Royal Command Performance,Red Skelton: A Royal Command Performance,0,1984,\N,55,Comedy,8.5,43
tt0369945,tvSpecial,Smokey Joe's Cafe: The Songs of Leiber and Stoller,Smokey Joe's Cafe: The Songs of Leiber and Stoller,0,2002,\N,105,Musical,8.0,112
tt0369985,tvSpecial,St Petersburg 300th Anniversary Gala,St Petersburg 300th Anniversary Gala,0,2003,\N,\N,Music,8.9,11
tt0370060,tvSpecial,Who Wants to Steal a Million?,Who Wants to Steal a Million?,0,2003,\N,120,"Documentary,Family",8.0,22
tt0370250,tvSpecial,2003 ABC World Stunt Awards,2003 ABC World Stunt Awards,0,2003,\N,\N,Action,3.5,105
tt0370262,tvSpecial,Alexandra - prinsesse i tiden,Alexandra - prinsesse i tiden,0,2000,\N,\N,"Biography,Documentary",1.0,19
tt0370493,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1972,\N,\N,"News,Short",1.0,16
tt0370494,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1973,\N,\N,"News,Short",1.0,15
tt0370495,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1974,\N,\N,"News,Short",1.0,15
tt0370496,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1975,\N,\N,"News,Short",1.0,15
tt0370497,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1976,\N,\N,"News,Short",1.0,16
tt0370498,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1977,\N,\N,"News,Short",1.1,16
tt0370499,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1978,\N,\N,"News,Short",1.9,16
tt0370500,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1979,\N,\N,"News,Short",1.0,16
tt0370501,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1980,\N,\N,"News,Short",2.6,18
tt0370502,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1981,\N,\N,"News,Short",1.0,17
tt0370503,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1982,\N,\N,"News,Short",1.7,16
tt0370504,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1983,\N,\N,"News,Short",1.8,15
tt0370505,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1984,\N,\N,"News,Short",1.7,14
tt0370506,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1985,\N,\N,"News,Short",1.3,19
tt0370507,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1986,\N,\N,"News,Short",1.2,16
tt0370508,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1987,\N,\N,"News,Short",1.0,16
tt0370509,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1988,\N,\N,"News,Short",1.4,17
tt0370510,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1989,\N,\N,"News,Short",1.2,16
tt0370511,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1990,\N,\N,"News,Short",1.2,19
tt0370512,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1991,\N,\N,"News,Short",2.1,16
tt0370513,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1992,\N,\N,"News,Short",1.4,16
tt0370514,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1993,\N,\N,"News,Short",1.2,17
tt0370515,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1994,\N,\N,"News,Short",2.5,17
tt0370516,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1995,\N,\N,"News,Short",1.2,17
tt0370517,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1996,\N,\N,"News,Short",1.8,17
tt0370518,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1997,\N,\N,"News,Short",1.4,16
tt0370519,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1998,\N,13,"News,Short",2.4,21
tt0370520,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,1999,\N,12,"News,Short",2.0,20
tt0370523,tvSpecial,Dronningens nytårstale,Dronningens nytårstale,0,2002,\N,17,"News,Short",5.2,6
tt0370613,tvSpecial,The Greatest Summer of My Life: Billy Crystal and the Making of '61*',The Greatest Summer of My Life: Billy Crystal and the Making of '61*',0,2001,\N,52,Documentary,8.1,57
tt0371189,tvSpecial,Secrets of Hurricane Mills: Loretta Lynn's Haunted Plantation,Secrets of Hurricane Mills: Loretta Lynn's Haunted Plantation,0,2004,\N,\N,\N,8.2,14
tt0371570,tvSpecial,Beethoven: Symphony No. 9 Op. 125,Beethoven: Symphony No. 9 Op. 125,0,1991,\N,\N,"Documentary,Music",8.1,13
tt0371655,tvSpecial,ECW November 2 Remember 97,ECW November 2 Remember 97,0,1997,\N,\N,"Action,Sport",7.4,82
tt0371656,tvSpecial,ECW November to Remember 1998,ECW November to Remember 1998,0,1998,\N,\N,"Action,Sport",7.4,72
tt0371776,tvSpecial,Acústico MTV: Kid Abelha,Acústico MTV: Kid Abelha,0,2002,\N,94,Music,7.8,53
tt0371826,tvSpecial,The Miss Teen USA Pageant,The Miss Teen USA Pageant,0,1999,\N,\N,Family,4.6,23
